Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6495;5938;7052;100,0;30;30;0;0;100,0;Totalt i retning Tromsø;6132;363;149;101;105;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6403;5853;6953;100,0;30;30;0;2;100,0;Totalt i retning Larseng;6176;226;94;96;27;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;12898;11791;14005;100,0;30;30;0;2;100,0;Totalt;12307;588;243;197;132;16;16;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7030;6537;7523;100,0;31;31;0;2;100,0;1;6728;300;121;141;32;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7132;6608;7656;100,0;31;31;0;1;100,0;2;6692;439;173;143;114;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7133;6608;7658;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;6693;439;173;143;114;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7029;6536;7522;100,0;31;31;0;2;100,0;Totalt i retning Larseng;6727;300;121;141;32;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;14162;13145;15179;100,0;31;31;0;3;100,0;Totalt;13420;739;294;284;146;16;16;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7376;6943;7809;100,0;30;30;0;5;99,9;1;6973;398;156;193;39;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7515;7052;7978;100,0;30;30;0;3;100,0;2;6971;541;209;201;119;11;11;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7514;7051;7977;100,0;30;30;0;4;99,9;Totalt i retning Tromsø;6970;540;209;201;119;11;11;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7377;6944;7810;100,0;30;30;0;4;99,9;Totalt i retning Larseng;6974;398;156;193;40;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;14891;13997;15785;100,0;30;30;0;8;99,9;Totalt;13944;939;366;394;159;20;20;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5677;5365;5989;100,0;31;31;0;3;99,9;1;5366;308;121;154;28;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5802;5466;6138;100,0;31;31;0;3;99,9;2;5398;401;154;158;82;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5800;5464;6136;100,0;31;31;0;2;100,0;Totalt i retning Tromsø;5396;401;154;158;82;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5678;5366;5990;100,0;31;31;0;3;99,9;Totalt i retning Larseng;5367;308;121;154;28;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;11478;10833;12123;100,0;31;31;0;5;100,0;Totalt;10763;710;275;312;109;13;13;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6857;6450;7264;100,0;31;31;0;3;100,0;1;6522;332;120;170;35;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6963;6539;7387;100,0;31;31;0;1;100,0;2;6528;434;153;173;99;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6963;6539;7387;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;6528;434;153;173;99;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6857;6450;7264;100,0;31;31;0;3;100,0;Totalt i retning Larseng;6522;332;120;170;35;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;13821;12990;14652;100,0;31;31;0;5;100,0;Totalt;13050;766;273;343;134;16;16;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7228;6857;7599;100,0;30;30;0;10;99,9;1;6864;354;119;180;45;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7349;6954;7744;100,0;30;30;0;1;100,0;2;6876;472;146;183;130;12;12;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7348;6953;7743;100,0;30;30;0;0;100,0;Totalt i retning Tromsø;6876;472;146;183;130;12;12;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7229;6858;7600;100,0;30;30;0;10;99,9;Totalt i retning Larseng;6865;354;119;180;45;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;14577;13812;15342;100,0;30;30;0;10;99,9;Totalt;13741;826;266;363;176;22;22;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6797;6396;7198;90,3;31;28;3;5;99,9;1;6493;298;108;142;40;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6894;6478;7310;90,3;31;28;3;1;100,0;2;6477;415;135;144;125;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6894;6478;7310;90,3;31;28;3;2;100,0;Totalt i retning Tromsø;6477;415;135;144;125;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6797;6396;7198;90,3;31;28;3;5;99,9;Totalt i retning Larseng;6494;298;108;142;40;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;13691;12874;14508;90,3;31;28;3;7;99,9;Totalt;12971;714;243;286;165;19;19;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6714;6343;7085;100,0;30;30;0;4;99,9;1;6457;253;100;110;36;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6814;6427;7201;100,0;30;30;0;1;100,0;2;6442;371;130;110;123;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6814;6426;7202;100,0;30;30;0;1;100,0;Totalt i retning Tromsø;6442;371;130;110;123;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6714;6344;7084;100,0;30;30;0;3;100,0;Totalt i retning Larseng;6458;253;100;110;36;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;13528;12770;14286;100,0;30;30;0;5;100,0;Totalt;12900;624;230;220;159;15;15;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6369;5861;6877;100,0;31;31;0;3;100,0;1;6165;201;80;88;28;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6456;5927;6985;100,0;31;31;0;0;100,0;2;6147;309;108;90;107;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6456;5927;6985;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;6147;309;108;90;107;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6370;5862;6878;100,0;31;31;0;4;99,9;Totalt i retning Larseng;6165;201;80;88;28;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;12826;11789;13863;100,0;31;31;0;4;100,0;Totalt;12312;509;188;177;136;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5780;5425;6135;100,0;31;31;0;7;99,9;1;5563;210;86;90;30;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5878;5514;6242;100,0;31;31;0;1;100,0;2;5555;322;107;91;120;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5877;5513;6241;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;5554;322;107;91;119;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5781;5426;6136;100,0;31;31;0;7;99,9;Totalt i retning Larseng;5564;210;86;90;30;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;11658;10939;12377;100,0;31;31;0;8;99,9;Totalt;11118;533;192;181;149;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6026;5611;6441;100,0;28;28;0;4;99,9;1;5802;220;91;91;33;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6121;5691;6551;100,0;28;28;0;1;100,0;2;5788;332;112;91;123;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6120;5689;6551;100,0;28;28;0;0;100,0;Totalt i retning Tromsø;5788;332;112;91;123;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6026;5611;6441;100,0;28;28;0;3;100,0;Totalt i retning Larseng;5803;220;91;91;33;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;12146;11301;12991;100,0;28;28;0;3;100,0;Totalt;11590;552;202;182;155;12;12;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6193;5857;6529;100,0;31;31;0;5;99,9;1;5944;244;94;108;35;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6289;5943;6635;100,0;31;31;0;2;100,0;2;5928;360;118;109;125;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6288;5942;6634;100,0;31;31;0;2;100,0;Totalt i retning Tromsø;5926;360;118;109;125;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6195;5859;6531;100,0;31;31;0;5;99,9;Totalt i retning Larseng;5946;244;94;108;35;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;12482;11801;13163;100,0;31;31;0;6;100,0;Totalt;11872;604;213;217;161;13;13;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5850;5328;6372;100,0;30;30;0;0;100,0;1;5649;200;78;89;27;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5935;5403;6467;100,0;30;30;0;1;100,0;2;5638;297;95;89;106;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5934;5402;6466;100,0;30;30;0;0;100,0;Totalt i retning Tromsø;5637;297;95;89;106;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5851;5329;6373;100,0;30;30;0;1;100,0;Totalt i retning Larseng;5650;200;78;89;27;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;11785;10731;12839;100,0;30;30;0;1;100,0;Totalt;11287;497;173;178;134;12;12;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6133;5458;6808;100,0;31;31;0;0;100,0;1;5626;507;220;158;95;33;32;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6091;5412;6770;100,0;31;31;0;0;100,0;2;5722;368;115;141;92;21;21;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6134;5459;6809;100,0;31;31;0;0;100,0;Totalt i retning Sentrum;5627;507;220;158;95;33;32;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6090;5411;6769;100,0;31;31;0;0;100,0;Totalt i retning Kvaløya;5722;368;115;141;92;21;21;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;12224;10871;13577;100,0;31;31;0;0;100,0;Totalt;11348;875;336;299;187;54;53;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6774;6116;7432;100,0;28;28;0;1;100,0;1;6231;542;223;172;107;41;39;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6850;6175;7525;100,0;28;28;0;1;100,0;2;6432;417;123;161;105;27;27;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6773;6116;7430;100,0;28;28;0;1;100,0;Totalt i retning Sentrum;6230;541;222;171;107;41;39;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6851;6176;7526;100,0;28;28;0;1;100,0;Totalt i retning Kvaløya;6432;418;124;161;105;27;27;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;13624;12293;14955;100,0;28;28;0;2;100,0;Totalt;12663;959;346;332;212;68;66;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7192;6534;7850;100,0;31;31;0;0;100,0;1;6590;602;248;172;132;50;48;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7240;6579;7901;100,0;31;31;0;0;100,0;2;6783;457;131;159;130;37;36;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7192;6534;7850;100,0;31;31;0;0;100,0;Totalt i retning Sentrum;6590;602;248;172;132;50;48;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7240;6579;7901;100,0;31;31;0;0;100,0;Totalt i retning Kvaløya;6783;457;131;159;130;37;36;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;14432;13114;15750;100,0;31;31;0;0;100,0;Totalt;13373;1059;379;331;262;88;84;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6577;5695;7459;100,0;30;30;0;1;100,0;1;6070;507;203;143;115;46;44;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6651;5737;7565;100,0;30;30;0;0;100,0;2;6252;399;115;133;114;36;35;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6577;5695;7459;100,0;30;30;0;1;100,0;Totalt i retning Sentrum;6070;507;203;143;115;46;44;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6651;5737;7565;100,0;30;30;0;1;100,0;Totalt i retning Kvaløya;6252;399;115;133;114;36;35;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;13228;11432;15024;100,0;30;30;0;1;100,0;Totalt;12321;905;318;276;229;83;80;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7298;6475;8121;100,0;31;31;0;0;100,0;1;6705;593;224;204;117;49;46;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7434;6574;8294;100,0;31;31;0;1;100,0;2;6947;486;143;185;117;41;39;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7299;6476;8122;100,0;31;31;0;1;100,0;Totalt i retning Sentrum;6706;592;224;204;117;49;46;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7434;6574;8294;100,0;31;31;0;2;100,0;Totalt i retning Kvaløya;6947;486;143;185;117;41;39;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;14732;13052;16412;100,0;31;31;0;1;100,0;Totalt;13652;1078;367;389;233;89;85;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7365;6621;8109;100,0;30;30;0;0;100,0;1;6670;695;257;272;114;51;48;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7511;6710;8312;100,0;30;30;0;1;100,0;2;6925;585;182;251;110;42;40;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7366;6622;8110;100,0;30;30;0;1;100,0;Totalt i retning Sentrum;6670;695;257;272;114;51;48;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7511;6710;8312;100,0;30;30;0;1;100,0;Totalt i retning Kvaløya;6925;585;182;251;110;42;40;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;14876;13333;16419;100,0;30;30;0;1;100,0;Totalt;13595;1280;439;523;224;93;88;5
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5220;4712;5728;100,0;31;31;0;1;100,0;1;4718;502;188;200;77;36;34;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5322;4775;5869;100,0;31;31;0;0;100,0;2;4891;431;143;186;72;30;28;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5220;4712;5728;100,0;31;31;0;0;100,0;Totalt i retning Sentrum;4718;501;188;200;77;36;34;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5322;4775;5869;100,0;31;31;0;0;100,0;Totalt i retning Kvaløya;4891;431;143;186;72;30;28;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;10542;9488;11596;100,0;31;31;0;1;100,0;Totalt;9609;932;330;386;149;66;62;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6887;6220;7554;100,0;31;31;0;1;100,0;1;6251;635;221;262;102;49;47;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6974;6284;7664;100,0;31;31;0;1;100,0;2;6436;537;159;237;99;42;40;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6889;6222;7556;100,0;31;31;0;1;100,0;Totalt i retning Sentrum;6251;636;221;262;103;50;48;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6972;6282;7662;100,0;31;31;0;1;100,0;Totalt i retning Kvaløya;6435;536;159;237;98;42;40;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;13861;12505;15217;100,0;31;31;0;2;100,0;Totalt;12687;1172;380;499;201;91;87;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7651;6920;8382;100,0;30;30;0;0;100,0;1;7013;638;210;262;118;47;45;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7840;7064;8616;100,0;30;30;0;0;100,0;2;7273;567;163;244;118;43;41;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7649;6919;8379;100,0;30;30;0;0;100,0;Totalt i retning Sentrum;7011;638;210;262;118;47;45;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7842;7066;8618;100,0;30;30;0;0;100,0;Totalt i retning Kvaløya;7275;567;163;244;118;43;41;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;15492;13988;16996;100,0;30;30;0;1;100,0;Totalt;14286;1205;373;506;236;90;86;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7443;6693;8193;100,0;31;31;0;1;100,0;1;6876;567;193;223;107;44;42;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7600;6817;8383;100,0;31;31;0;0;100,0;2;7100;500;144;211;107;38;36;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7443;6693;8193;100,0;31;31;0;1;100,0;Totalt i retning Sentrum;6876;567;193;223;107;44;42;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7600;6817;8383;100,0;31;31;0;1;100,0;Totalt i retning Kvaløya;7100;500;144;211;107;38;36;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;15043;13511;16575;100,0;31;31;0;1;100,0;Totalt;13975;1066;337;433;214;82;78;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7479;6774;8184;100,0;30;30;0;0;100,0;1;6943;536;187;196;111;42;40;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7750;7003;8497;100,0;30;30;0;0;100,0;2;7273;477;143;188;112;34;33;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7479;6774;8184;100,0;30;30;0;0;100,0;Totalt i retning Sentrum;6943;536;187;196;111;42;40;2
